TransactionID,SaleDate,Region,ProductID,Quantity,Revenue,CustomerID
TXN-008495,2024-01-04,CENTRAL,PROD-119,4,1463.78,CUST-2746
TXN-008500,2024-01-04,CENTRAL,PROD-111,1,50.09,CUST-1279
TXN-008530,2024-01-04,CENTRAL,PROD-114,5,81.79,CUST-2359
TXN-008544,2024-01-04,CENTRAL,PROD-112,2,186.91,CUST-1332
TXN-008587,2024-01-04,CENTRAL,PROD-109,4,699.1,CUST-2808
TXN-008600,2024-01-04,CENTRAL,PROD-101,4,10897.3,CUST-2524
TXN-001414,2024-01-05,NORTH,PROD-120,3,487.13,CUST-1803
TXN-001445,2024-01-05,NORTH,PROD-103,2,1028.43,CUST-1852
TXN-001464,2024-01-05,NORTH,PROD-117,1,214.05,CUST-1570
TXN-001470,2024-01-05,NORTH,PROD-120,2,320.24,CUST-2542
TXN-001500,2024-01-05,NORTH,PROD-101,1,3098.75,CUST-1546
TXN-001501,2024-01-05,NORTH,PROD-111,4,202.95,CUST-2056
TXN-001580,2024-01-05,NORTH,PROD-111,2,100.77,CUST-2330
TXN-001633,2024-01-05,NORTH,PROD-109,3,589.22,CUST-2709
TXN-001641,2024-01-05,NORTH,PROD-111,4,215.09,CUST-1278
TXN-001658,2024-01-05,NORTH,PROD-108,3,194.24,CUST-1267
TXN-001675,2024-01-05,NORTH,PROD-116,3,171.72,CUST-2142
TXN-001733,2024-01-05,NORTH,PROD-108,2,146.88,CUST-2568
TXN-001740,2024-01-05,NORTH,PROD-101,3,9521.37,CUST-1569
TXN-001755,2024-01-05,NORTH,PROD-112,4,417.21,CUST-2683
TXN-001774,2024-01-05,NORTH,PROD-109,2,373.48,CUST-2694
TXN-003405,2024-01-05,SOUTH,PROD-108,1,71.92,CUST-1237
TXN-003478,2024-01-05,SOUTH,PROD-120,1,157.03,CUST-1040
TXN-003482,2024-01-05,SOUTH,PROD-112,3,303.11,CUST-2002
TXN-003529,2024-01-05,SOUTH,PROD-117,3,580.9,CUST-1765
TXN-003562,2024-01-05,SOUTH,PROD-105,1,652.95,CUST-2926
TXN-003632,2024-01-05,SOUTH,PROD-107,1,323.58,CUST-2986
TXN-003663,2024-01-05,SOUTH,PROD-120,5,678.51,CUST-2017
TXN-003677,2024-01-05,SOUTH,PROD-111,2,107.19,CUST-2641
TXN-003733,2024-01-05,SOUTH,PROD-113,5,157.47,CUST-1048
TXN-003781,2024-01-05,SOUTH,PROD-114,1,14.23,CUST-1299
TXN-003787,2024-01-05,SOUTH,PROD-118,3,54.69,CUST-2044
TXN-003793,2024-01-05,SOUTH,PROD-113,3,92.86,CUST-1901
TXN-003797,2024-01-05,SOUTH,PROD-107,4,1216.59,CUST-1856
TXN-003838,2024-01-05,SOUTH,PROD-105,1,595.32,CUST-2204
TXN-003840,2024-01-05,SOUTH,PROD-105,1,621.71,CUST-1682
TXN-003934,2024-01-05,SOUTH,PROD-102,2,263.89,CUST-2526
TXN-003946,2024-01-05,SOUTH,PROD-110,3,140.28,CUST-2576
TXN-003968,2024-01-05,SOUTH,PROD-108,4,300.48,CUST-1420
TXN-005137,2024-01-05,EAST,PROD-111,1,49.05,CUST-2029
TXN-005177,2024-01-05,EAST,PROD-117,1,213.69,CUST-1106
TXN-005202,2024-01-05,EAST,PROD-111,3,138.61,CUST-2482
TXN-005206,2024-01-05,EAST,PROD-110,2,104.27,CUST-1424
TXN-005266,2024-01-05,EAST,PROD-106,3,216.64,CUST-2705
TXN-005272,2024-01-05,EAST,PROD-102,1,122.26,CUST-2597
TXN-005297,2024-01-05,EAST,PROD-116,4,201.44,CUST-1954
TXN-005365,2024-01-05,EAST,PROD-119,4,1279.18,CUST-1184
TXN-005366,2024-01-05,EAST,PROD-101,3,9803.67,CUST-2465
TXN-005381,2024-01-05,EAST,PROD-109,1,196.42,CUST-2273
TXN-005424,2024-01-05,EAST,PROD-115,5,789.02,CUST-2465
TXN-005428,2024-01-05,EAST,PROD-107,5,1613.68,CUST-2205
TXN-005444,2024-01-05,EAST,PROD-113,1,27.02,CUST-2901
TXN-005452,2024-01-05,EAST,PROD-104,3,2922.23,CUST-1773
TXN-005458,2024-01-05,EAST,PROD-116,5,292.56,CUST-2199
TXN-005463,2024-01-05,EAST,PROD-108,5,341.0,CUST-2153
TXN-005465,2024-01-05,EAST,PROD-113,1,31.56,CUST-2664
TXN-005479,2024-01-05,EAST,PROD-115,2,303.28,CUST-2708
TXN-005481,2024-01-05,EAST,PROD-101,4,12366.45,CUST-1773
TXN-006774,2024-01-05,WEST,PROD-104,4,3712.9,CUST-2448
TXN-006802,2024-01-05,WEST,PROD-109,2,345.15,CUST-1776
TXN-006811,2024-01-05,WEST,PROD-118,3,58.09,CUST-1922
TXN-006840,2024-01-05,WEST,PROD-109,2,381.25,CUST-1891
TXN-006876,2024-01-05,WEST,PROD-101,4,11810.96,CUST-1727
TXN-006961,2024-01-05,WEST,PROD-112,4,370.32,CUST-1272
TXN-006963,2024-01-05,WEST,PROD-101,1,3276.09,CUST-2354
TXN-006994,2024-01-05,WEST,PROD-118,2,40.69,CUST-2808
TXN-007000,2024-01-05,WEST,PROD-119,2,681.44,CUST-2359
TXN-007074,2024-01-05,WEST,PROD-106,3,261.21,CUST-1960
TXN-007123,2024-01-05,WEST,PROD-105,2,1377.14,CUST-1341
TXN-007162,2024-01-05,WEST,PROD-119,4,1390.03,CUST-1023
TXN-008305,2024-01-05,CENTRAL,PROD-102,4,462.05,CUST-1148
TXN-008308,2024-01-05,CENTRAL,PROD-113,2,55.13,CUST-2342
TXN-008326,2024-01-05,CENTRAL,PROD-116,5,261.48,CUST-1935
TXN-008370,2024-01-05,CENTRAL,PROD-107,2,612.92,CUST-1027
TXN-008507,2024-01-05,CENTRAL,PROD-105,4,2568.05,CUST-1676
TXN-008522,2024-01-05,CENTRAL,PROD-105,4,2416.68,CUST-1989
TXN-008574,2024-01-05,CENTRAL,PROD-106,1,75.62,CUST-1426
TXN-008589,2024-01-05,CENTRAL,PROD-103,5,2465.6,CUST-1513
TXN-008603,2024-01-05,CENTRAL,PROD-120,1,150.85,CUST-1716
TXN-008606,2024-01-05,CENTRAL,PROD-116,1,57.23,CUST-1720
TXN-001408,2024-01-06,NORTH,PROD-120,5,769.37,CUST-2414
TXN-001415,2024-01-06,NORTH,PROD-111,3,148.57,CUST-1062
TXN-001447,2024-01-06,NORTH,PROD-115,5,738.57,CUST-2680
TXN-001490,2024-01-06,NORTH,PROD-109,3,536.4,CUST-2918
TXN-001529,2024-01-06,NORTH,PROD-112,5,466.45,CUST-1499
TXN-001536,2024-01-06,NORTH,PROD-120,1,152.88,CUST-2469
TXN-001604,2024-01-06,NORTH,PROD-107,5,1562.09,CUST-2364
TXN-001606,2024-01-06,NORTH,PROD-118,3,55.43,CUST-1052
TXN-001645,2024-01-06,NORTH,PROD-104,5,4727.31,CUST-2114
TXN-001650,2024-01-06,NORTH,PROD-104,2,1675.62,CUST-1453
TXN-001684,2024-01-06,NORTH,PROD-103,3,1642.53,CUST-1694
TXN-001693,2024-01-06,NORTH,PROD-113,5,155.32,CUST-1313
TXN-001700,2024-01-06,NORTH,PROD-118,3,64.58,CUST-1337
TXN-001762,2024-01-06,NORTH,PROD-115,3,484.12,CUST-2571
TXN-001771,2024-01-06,NORTH,PROD-108,5,364.9,CUST-2573
TXN-001776,2024-01-06,NORTH,PROD-113,4,130.63,CUST-2812
TXN-003366,2024-01-06,SOUTH,PROD-118,2,43.78,CUST-1199
TXN-003406,2024-01-06,SOUTH,PROD-116,1,51.51,CUST-1671
TXN-003407,2024-01-06,SOUTH,PROD-109,4,688.97,CUST-1587
TXN-003422,2024-01-06,SOUTH,PROD-105,5,3551.66,CUST-1117
TXN-003433,2024-01-06,SOUTH,PROD-113,3,96.84,CUST-1754
TXN-003458,2024-01-06,SOUTH,PROD-110,3,138.02,CUST-2151
TXN-003459,2024-01-06,SOUTH,PROD-105,2,1277.93,CUST-2091
TXN-003468,2024-01-06,SOUTH,PROD-105,5,3120.02,CUST-1807
TXN-003473,2024-01-06,SOUTH,PROD-112,3,281.49,CUST-1574
TXN-003521,2024-01-06,SOUTH,PROD-110,5,238.84,CUST-1390
TXN-003552,2024-01-06,SOUTH,PROD-120,4,630.97,CUST-1221
TXN-003607,2024-01-06,SOUTH,PROD-101,5,16192.17,CUST-2345
TXN-003725,2024-01-06,SOUTH,PROD-113,2,60.48,CUST-1036
TXN-003753,2024-01-06,SOUTH,PROD-117,1,189.26,CUST-1189
TXN-003760,2024-01-06,SOUTH,PROD-108,1,67.55,CUST-1352
TXN-003772,2024-01-06,SOUTH,PROD-117,4,740.16,CUST-1075
TXN-003820,2024-01-06,SOUTH,PROD-111,2,101.94,CUST-2216
TXN-003889,2024-01-06,SOUTH,PROD-117,5,938.79,CUST-2894
TXN-003944,2024-01-06,SOUTH,PROD-102,1,125.95,CUST-2074
TXN-003950,2024-01-06,SOUTH,PROD-116,2,108.62,CUST-1274
TXN-005163,2024-01-06,EAST,PROD-119,4,1424.84,CUST-1134
TXN-005175,2024-01-06,EAST,PROD-118,3,63.85,CUST-2823
TXN-005178,2024-01-06,EAST,PROD-105,1,642.33,CUST-2196
TXN-005185,2024-01-06,EAST,PROD-117,4,877.08,CUST-1215
TXN-005318,2024-01-06,EAST,PROD-105,1,606.85,CUST-1341
TXN-005392,2024-01-06,EAST,PROD-112,3,304.46,CUST-1353
TXN-005475,2024-01-06,EAST,PROD-115,3,478.89,CUST-2722
TXN-005477,2024-01-06,EAST,PROD-113,1,27.96,CUST-1354
TXN-006758,2024-01-06,WEST,PROD-104,2,1874.38,CUST-1832
TXN-006776,2024-01-06,WEST,PROD-106,3,220.49,CUST-2264
TXN-006792,2024-01-06,WEST,PROD-113,1,30.99,CUST-2684
TXN-006796,2024-01-06,WEST,PROD-108,4,273.37,CUST-1782
TXN-006798,2024-01-06,WEST,PROD-119,3,994.05,CUST-2101
TXN-006834,2024-01-06,WEST,PROD-107,3,934.94,CUST-2986
TXN-006936,2024-01-06,WEST,PROD-103,5,2407.15,CUST-1968
TXN-006947,2024-01-06,WEST,PROD-120,5,689.7,CUST-1833
TXN-006957,2024-01-06,WEST,PROD-113,5,152.0,CUST-1782
TXN-007026,2024-01-06,WEST,PROD-109,2,333.07,CUST-1576
TXN-007044,2024-01-06,WEST,PROD-103,3,1640.92,CUST-2480
TXN-007048,2024-01-06,WEST,PROD-114,3,42.43,CUST-2244
TXN-007111,2024-01-06,WEST,PROD-116,3,180.66,CUST-1465
TXN-007141,2024-01-06,WEST,PROD-118,2,43.27,CUST-1024
TXN-007153,2024-01-06,WEST,PROD-113,3,92.75,CUST-2630
TXN-007167,2024-01-06,WEST,PROD-104,4,3651.36,CUST-2904
TXN-008360,2024-01-06,CENTRAL,PROD-103,5,2373.32,CUST-2176
TXN-008363,2024-01-06,CENTRAL,PROD-116,4,218.25,CUST-2065
TXN-008384,2024-01-06,CENTRAL,PROD-107,4,1123.45,CUST-1626
TXN-008409,2024-01-06,CENTRAL,PROD-120,1,151.76,CUST-1559
TXN-008444,2024-01-06,CENTRAL,PROD-108,4,303.61,CUST-2767
TXN-008459,2024-01-06,CENTRAL,PROD-117,1,204.56,CUST-1388
TXN-008466,2024-01-06,CENTRAL,PROD-102,4,492.09,CUST-1762
TXN-008520,2024-01-06,CENTRAL,PROD-115,4,593.57,CUST-2279
TXN-008562,2024-01-06,CENTRAL,PROD-110,4,201.02,CUST-2360
TXN-008596,2024-01-06,CENTRAL,PROD-119,5,1878.76,CUST-1975
TXN-008598,2024-01-06,CENTRAL,PROD-116,5,285.5,CUST-1098
TXN-001433,2024-01-07,NORTH,PROD-107,3,863.92,CUST-2627
TXN-001497,2024-01-07,NORTH,PROD-120,1,162.37,CUST-2466
TXN-001539,2024-01-07,NORTH,PROD-104,5,4929.06,CUST-2268
TXN-001544,2024-01-07,NORTH,PROD-114,3,43.48,CUST-2649
TXN-001549,2024-01-07,NORTH,PROD-111,2,105.56,CUST-1668
TXN-001551,2024-01-07,NORTH,PROD-113,2,54.86,CUST-2199
TXN-001575,2024-01-07,NORTH,PROD-103,5,2690.37,CUST-2507
TXN-001618,2024-01-07,NORTH,PROD-116,3,168.37,CUST-2048
TXN-001685,2024-01-07,NORTH,PROD-120,4,554.69,CUST-2717
TXN-001751,2024-01-07,NORTH,PROD-109,4,706.77,CUST-2768
TXN-003381,2024-01-07,SOUTH,PROD-110,3,139.04,CUST-2564
TXN-003382,2024-01-07,SOUTH,PROD-110,4,196.13,CUST-1773
TXN-003386,2024-01-07,SOUTH,PROD-103,3,1617.6,CUST-2532
TXN-003403,2024-01-07,SOUTH,PROD-116,3,168.27,CUST-2284
TXN-003410,2024-01-07,SOUTH,PROD-105,5,3572.06,CUST-1961
TXN-003420,2024-01-07,SOUTH,PROD-111,4,180.98,CUST-1903
TXN-003441,2024-01-07,SOUTH,PROD-119,2,762.7,CUST-2494
TXN-003446,2024-01-07,SOUTH,PROD-111,5,269.44,CUST-2351
TXN-003456,2024-01-07,SOUTH,PROD-110,1,48.62,CUST-2863
TXN-003498,2024-01-07,SOUTH,PROD-109,2,387.21,CUST-2179
TXN-003499,2024-01-07,SOUTH,PROD-104,1,843.87,CUST-2738
TXN-003519,2024-01-07,SOUTH,PROD-104,1,880.42,CUST-1307
TXN-003532,2024-01-07,SOUTH,PROD-111,2,108.18,CUST-2849
TXN-003541,2024-01-07,SOUTH,PROD-109,2,350.17,CUST-2593
TXN-003546,2024-01-07,SOUTH,PROD-120,5,693.01,CUST-2503
TXN-003575,2024-01-07,SOUTH,PROD-119,1,329.61,CUST-2194
TXN-003597,2024-01-07,SOUTH,PROD-107,4,1258.0,CUST-1764
TXN-003605,2024-01-07,SOUTH,PROD-103,4,2071.17,CUST-1062
TXN-003659,2024-01-07,SOUTH,PROD-116,4,208.92,CUST-1794
TXN-003678,2024-01-07,SOUTH,PROD-107,4,1194.75,CUST-1439
TXN-003703,2024-01-07,SOUTH,PROD-120,2,318.11,CUST-2410
TXN-003737,2024-01-07,SOUTH,PROD-112,2,208.12,CUST-2231
TXN-003739,2024-01-07,SOUTH,PROD-111,3,147.12,CUST-1510
TXN-003757,2024-01-07,SOUTH,PROD-120,1,137.01,CUST-1208
TXN-003773,2024-01-07,SOUTH,PROD-103,5,2747.3,CUST-2725
TXN-003776,2024-01-07,SOUTH,PROD-101,2,5922.63,CUST-2308
TXN-003788,2024-01-07,SOUTH,PROD-117,3,542.87,CUST-1827
TXN-003795,2024-01-07,SOUTH,PROD-103,5,2441.9,CUST-1808
TXN-003828,2024-01-07,SOUTH,PROD-106,4,340.71,CUST-2005
TXN-003844,2024-01-07,SOUTH,PROD-116,1,53.5,CUST-1801
TXN-003845,2024-01-07,SOUTH,PROD-112,1,90.97,CUST-2723
TXN-003853,2024-01-07,SOUTH,PROD-106,4,290.42,CUST-1019
TXN-003938,2024-01-07,SOUTH,PROD-115,2,278.8,CUST-2328
TXN-005161,2024-01-07,EAST,PROD-110,3,161.05,CUST-2017
TXN-005181,2024-01-07,EAST,PROD-120,4,647.8,CUST-1947
TXN-005211,2024-01-07,EAST,PROD-112,2,211.92,CUST-1124
TXN-005233,2024-01-07,EAST,PROD-101,5,14735.24,CUST-2633
TXN-005247,2024-01-07,EAST,PROD-113,3,94.67,CUST-1921
TXN-005270,2024-01-07,EAST,PROD-102,4,433.12,CUST-2119
TXN-005279,2024-01-07,EAST,PROD-120,4,550.7,CUST-2542
TXN-005292,2024-01-07,EAST,PROD-119,3,1103.59,CUST-1291
TXN-005319,2024-01-07,EAST,PROD-116,2,118.04,CUST-1736
TXN-005321,2024-01-07,EAST,PROD-101,1,2712.36,CUST-2124
TXN-005329,2024-01-07,EAST,PROD-115,5,775.94,CUST-2936
TXN-005341,2024-01-07,EAST,PROD-109,1,164.45,CUST-1417
TXN-005385,2024-01-07,EAST,PROD-112,1,90.72,CUST-2997
TXN-005409,2024-01-07,EAST,PROD-106,1,87.98,CUST-1413
TXN-005436,2024-01-07,EAST,PROD-113,2,55.93,CUST-2689
TXN-006773,2024-01-07,WEST,PROD-114,4,54.31,CUST-2419
TXN-006788,2024-01-07,WEST,PROD-120,5,767.95,CUST-1134
TXN-006912,2024-01-07,WEST,PROD-111,5,238.08,CUST-1212
TXN-006918,2024-01-07,WEST,PROD-101,2,5826.39,CUST-1766
TXN-006919,2024-01-07,WEST,PROD-109,4,759.19,CUST-2095
TXN-006985,2024-01-07,WEST,PROD-118,4,72.11,CUST-1573
TXN-007032,2024-01-07,WEST,PROD-110,5,225.21,CUST-2718
TXN-007040,2024-01-07,WEST,PROD-113,3,92.2,CUST-1129
TXN-007063,2024-01-07,WEST,PROD-110,2,109.66,CUST-1885
TXN-007069,2024-01-07,WEST,PROD-112,5,496.33,CUST-1256
TXN-007094,2024-01-07,WEST,PROD-120,4,552.06,CUST-1160
TXN-007108,2024-01-07,WEST,PROD-108,3,223.42,CUST-2543
TXN-007109,2024-01-07,WEST,PROD-120,1,137.22,CUST-1389
TXN-007115,2024-01-07,WEST,PROD-101,1,3248.49,CUST-2380
TXN-007130,2024-01-07,WEST,PROD-106,3,248.92,CUST-1650
TXN-007142,2024-01-07,WEST,PROD-101,5,14945.0,CUST-2593
TXN-007178,2024-01-07,WEST,PROD-103,5,2415.16,CUST-2052
TXN-008307,2024-01-07,CENTRAL,PROD-104,3,2849.62,CUST-2453
TXN-008315,2024-01-07,CENTRAL,PROD-103,5,2647.8,CUST-2742
TXN-008329,2024-01-07,CENTRAL,PROD-104,2,1680.24,CUST-1470
TXN-008397,2024-01-07,CENTRAL,PROD-112,5,487.8,CUST-2983
TXN-008424,2024-01-07,CENTRAL,PROD-107,3,976.38,CUST-1957
TXN-008427,2024-01-07,CENTRAL,PROD-105,4,2442.18,CUST-2606
TXN-008437,2024-01-07,CENTRAL,PROD-111,4,214.45,CUST-1761
TXN-008445,2024-01-07,CENTRAL,PROD-119,1,323.91,CUST-2008
TXN-008448,2024-01-07,CENTRAL,PROD-108,4,274.99,CUST-2026
TXN-008469,2024-01-07,CENTRAL,PROD-102,2,245.12,CUST-2225
TXN-008479,2024-01-07,CENTRAL,PROD-103,5,2319.97,CUST-1080
TXN-008517,2024-01-07,CENTRAL,PROD-119,3,1110.47,CUST-2350
TXN-008531,2024-01-07,CENTRAL,PROD-107,3,952.95,CUST-2901
TXN-008546,2024-01-07,CENTRAL,PROD-108,2,152.31,CUST-1888
TXN-008550,2024-01-07,CENTRAL,PROD-117,3,573.97,CUST-2924
TXN-008564,2024-01-07,CENTRAL,PROD-119,5,1821.05,CUST-1511
TXN-001450,2024-01-08,NORTH,PROD-117,3,589.27,CUST-2119
TXN-001550,2024-01-08,NORTH,PROD-104,2,1885.57,CUST-2782
TXN-001562,2024-01-08,NORTH,PROD-111,4,203.14,CUST-2827
TXN-001582,2024-01-08,NORTH,PROD-111,3,161.91,CUST-2032
TXN-001598,2024-01-08,NORTH,PROD-116,3,180.5,CUST-2577
TXN-001667,2024-01-08,NORTH,PROD-117,5,913.62,CUST-2679
TXN-001710,2024-01-08,NORTH,PROD-108,2,144.13,CUST-2214
TXN-001737,2024-01-08,NORTH,PROD-113,2,55.34,CUST-1394
TXN-001748,2024-01-08,NORTH,PROD-120,1,158.19,CUST-1642
TXN-001750,2024-01-08,NORTH,PROD-114,2,27.85,CUST-1359
TXN-003376,2024-01-08,SOUTH,PROD-116,2,116.45,CUST-1086
TXN-003397,2024-01-08,SOUTH,PROD-112,4,363.54,CUST-1291
TXN-003430,2024-01-08,SOUTH,PROD-116,5,261.2,CUST-2304
TXN-003451,2024-01-08,SOUTH,PROD-105,4,2504.39,CUST-2911
TXN-003462,2024-01-08,SOUTH,PROD-104,2,1947.28,CUST-1199
TXN-003486,2024-01-08,SOUTH,PROD-103,2,974.66,CUST-1316
TXN-003536,2024-01-08,SOUTH,PROD-108,4,283.5,CUST-2824
TXN-003548,2024-01-08,SOUTH,PROD-113,4,124.77,CUST-2747
TXN-003588,2024-01-08,SOUTH,PROD-119,3,990.5,CUST-1049
TXN-003661,2024-01-08,SOUTH,PROD-111,5,267.22,CUST-1469
TXN-003669,2024-01-08,SOUTH,PROD-105,1,588.13,CUST-1177
TXN-003687,2024-01-08,SOUTH,PROD-105,4,2659.7,CUST-2619
TXN-003722,2024-01-08,SOUTH,PROD-120,5,760.54,CUST-1547
TXN-003730,2024-01-08,SOUTH,PROD-110,4,203.14,CUST-2229
TXN-003745,2024-01-08,SOUTH,PROD-109,3,584.42,CUST-1533
TXN-003749,2024-01-08,SOUTH,PROD-103,2,918.46,CUST-2425
TXN-003765,2024-01-08,SOUTH,PROD-115,2,312.59,CUST-2462
TXN-003766,2024-01-08,SOUTH,PROD-106,5,420.31,CUST-1138
TXN-003796,2024-01-08,SOUTH,PROD-102,1,115.26,CUST-2953
TXN-003811,2024-01-08,SOUTH,PROD-108,2,138.98,CUST-1314
TXN-005134,2024-01-08,EAST,PROD-120,3,454.98,CUST-2459
TXN-005142,2024-01-08,EAST,PROD-112,2,194.25,CUST-1290
TXN-005222,2024-01-08,EAST,PROD-110,2,100.4,CUST-1774
TXN-005288,2024-01-08,EAST,PROD-114,1,16.44,CUST-1297
TXN-005309,2024-01-08,EAST,PROD-115,5,821.41,CUST-2157
TXN-005336,2024-01-08,EAST,PROD-114,1,16.16,CUST-2481
TXN-005407,2024-01-08,EAST,PROD-116,2,101.19,CUST-2496
TXN-005425,2024-01-08,EAST,PROD-115,1,163.35,CUST-1217
TXN-005431,2024-01-08,EAST,PROD-102,4,516.27,CUST-2147
TXN-005448,2024-01-08,EAST,PROD-119,2,670.38,CUST-2752
TXN-005473,2024-01-08,EAST,PROD-116,1,51.87,CUST-1997
TXN-006760,2024-01-08,WEST,PROD-119,5,1666.34,CUST-1529
TXN-006778,2024-01-08,WEST,PROD-106,2,157.86,CUST-1632
TXN-006850,2024-01-08,WEST,PROD-101,1,2713.03,CUST-1163
TXN-006861,2024-01-08,WEST,PROD-108,1,70.51,CUST-2381
TXN-006889,2024-01-08,WEST,PROD-110,5,274.43,CUST-2364
TXN-006909,2024-01-08,WEST,PROD-107,5,1527.18,CUST-1185
TXN-006979,2024-01-08,WEST,PROD-117,5,998.38,CUST-2042
TXN-007076,2024-01-08,WEST,PROD-111,3,154.41,CUST-2498
TXN-007146,2024-01-08,WEST,PROD-115,4,557.29,CUST-2237
TXN-007152,2024-01-08,WEST,PROD-102,2,258.51,CUST-2375
TXN-007191,2024-01-08,WEST,PROD-110,3,163.22,CUST-2344
TXN-008317,2024-01-08,CENTRAL,PROD-108,2,150.82,CUST-2609
TXN-008385,2024-01-08,CENTRAL,PROD-106,1,77.81,CUST-2636
TXN-008411,2024-01-08,CENTRAL,PROD-120,3,434.92,CUST-1056
TXN-008412,2024-01-08,CENTRAL,PROD-115,3,430.14,CUST-2776
TXN-008414,2024-01-08,CENTRAL,PROD-118,2,37.57,CUST-2093
TXN-008461,2024-01-08,CENTRAL,PROD-113,3,85.39,CUST-2942
TXN-008473,2024-01-08,CENTRAL,PROD-101,4,12233.34,CUST-2215
TXN-008547,2024-01-08,CENTRAL,PROD-116,5,249.8,CUST-2863
TXN-008554,2024-01-08,CENTRAL,PROD-110,5,259.92,CUST-1381
TXN-008575,2024-01-08,CENTRAL,PROD-116,5,289.99,CUST-1110
TXN-008586,2024-01-08,CENTRAL,PROD-106,4,290.29,CUST-1842
TXN-008616,2024-01-08,CENTRAL,PROD-105,1,621.83,CUST-1170
TXN-001465,2024-01-09,NORTH,PROD-105,5,3107.58,CUST-2757
TXN-001466,2024-01-09,NORTH,PROD-101,1,3062.28,CUST-2864
TXN-001468,2024-01-09,NORTH,PROD-108,4,262.09,CUST-2081
TXN-001486,2024-01-09,NORTH,PROD-107,1,271.41,CUST-1189
TXN-001493,2024-01-09,NORTH,PROD-102,4,469.27,CUST-1124
TXN-001494,2024-01-09,NORTH,PROD-109,2,355.7,CUST-2008
TXN-001498,2024-01-09,NORTH,PROD-104,1,823.12,CUST-2171
TXN-001535,2024-01-09,NORTH,PROD-117,4,785.89,CUST-2922
TXN-001556,2024-01-09,NORTH,PROD-105,1,695.7,CUST-1940
TXN-001561,2024-01-09,NORTH,PROD-101,4,12566.79,CUST-1506
TXN-001714,2024-01-09,NORTH,PROD-101,4,12211.13,CUST-1649
TXN-001723,2024-01-09,NORTH,PROD-103,5,2650.54,CUST-1974
TXN-001727,2024-01-09,NORTH,PROD-120,5,742.93,CUST-2564
TXN-003449,2024-01-09,SOUTH,PROD-119,2,719.75,CUST-2178
TXN-003520,2024-01-09,SOUTH,PROD-111,2,90.42,CUST-1804
TXN-003582,2024-01-09,SOUTH,PROD-113,1,30.89,CUST-1925
TXN-003692,2024-01-09,SOUTH,PROD-115,3,432.29,CUST-2097
TXN-003699,2024-01-09,SOUTH,PROD-110,5,250.63,CUST-1642
TXN-003702,2024-01-09,SOUTH,PROD-109,5,886.24,CUST-2350
TXN-003709,2024-01-09,SOUTH,PROD-119,4,1410.43,CUST-1300
TXN-003710,2024-01-09,SOUTH,PROD-120,1,142.57,CUST-2980
TXN-003714,2024-01-09,SOUTH,PROD-102,4,492.26,CUST-2003
TXN-003727,2024-01-09,SOUTH,PROD-116,1,50.54,CUST-2732
TXN-003751,2024-01-09,SOUTH,PROD-115,2,287.57,CUST-2759
TXN-003758,2024-01-09,SOUTH,PROD-106,5,369.88,CUST-1948
TXN-003866,2024-01-09,SOUTH,PROD-113,3,81.05,CUST-1470
TXN-003877,2024-01-09,SOUTH,PROD-114,2,32.41,CUST-1418
TXN-003936,2024-01-09,SOUTH,PROD-104,5,4052.49,CUST-1431
TXN-003956,2024-01-09,SOUTH,PROD-108,5,374.86,CUST-2177
TXN-003972,2024-01-09,SOUTH,PROD-101,5,14727.37,CUST-1575
TXN-005141,2024-01-09,EAST,PROD-115,4,576.83,CUST-1966
TXN-005173,2024-01-09,EAST,PROD-117,5,959.46,CUST-2539
TXN-005184,2024-01-09,EAST,PROD-107,4,1199.08,CUST-2790
TXN-005256,2024-01-09,EAST,PROD-109,1,162.7,CUST-2449
TXN-005315,2024-01-09,EAST,PROD-118,3,60.09,CUST-1554
TXN-005345,2024-01-09,EAST,PROD-113,4,118.56,CUST-2467
TXN-005375,2024-01-09,EAST,PROD-108,3,212.42,CUST-1864
TXN-005404,2024-01-09,EAST,PROD-103,2,949.41,CUST-1061
TXN-005412,2024-01-09,EAST,PROD-102,1,113.03,CUST-2883
TXN-005435,2024-01-09,EAST,PROD-110,2,105.95,CUST-1277
TXN-005439,2024-01-09,EAST,PROD-113,4,108.44,CUST-2641
TXN-005472,2024-01-09,EAST,PROD-116,5,302.16,CUST-2542
TXN-006755,2024-01-09,WEST,PROD-103,5,2600.23,CUST-1378
TXN-006806,2024-01-09,WEST,PROD-107,4,1168.98,CUST-2924
TXN-006808,2024-01-09,WEST,PROD-102,5,592.11,CUST-2656
TXN-006812,2024-01-09,WEST,PROD-107,3,957.78,CUST-1045
TXN-006815,2024-01-09,WEST,PROD-116,1,52.23,CUST-1875
TXN-006870,2024-01-09,WEST,PROD-116,3,168.71,CUST-2402
TXN-006910,2024-01-09,WEST,PROD-115,5,725.89,CUST-1535
TXN-006932,2024-01-09,WEST,PROD-105,5,3563.26,CUST-1355
TXN-006959,2024-01-09,WEST,PROD-116,5,291.43,CUST-2451
TXN-006998,2024-01-09,WEST,PROD-117,5,980.75,CUST-2284
TXN-007008,2024-01-09,WEST,PROD-111,5,235.89,CUST-2994
TXN-007009,2024-01-09,WEST,PROD-109,5,868.53,CUST-2178
TXN-007018,2024-01-09,WEST,PROD-111,2,95.35,CUST-1833
TXN-007098,2024-01-09,WEST,PROD-119,1,349.21,CUST-1886
TXN-007131,2024-01-09,WEST,PROD-110,1,46.08,CUST-1200
